0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y_train
1,892,4,197,112,6,1661,9,166,93,2249,9,45,1992,33,30,454,7,84,2,216,6352,870,4,56,2303,1376,996,9,45,731,93,169,5,2396,596,1376,310,3,449,2,379,14,21,276,46,4,80,194,1149,11,30,293,5,56,2726,52,797,59,148,18,50,8129,14,8,5,224,102,552,44,2,363,772,1922,7809,13,26,4264,6940,257,28,70,62,79,15,13,26,4264,16,692,1044,9543,1300,692,332,340,9544,81,37,561,1
4,776,1,125,1189,1934,9880,3550,15,1,379,181,462,421,265,92,70,687,34,111,4147,95,95,9351,1470,49,7,130,5,1719,3,1934,49,7,130,2,293,17,1612,44,3785,49,7,130,2,1922,3437,415,817,45,5309,3550,34,8383,17,1934,59,2,81,294,4477,222,796,588,12,21,25,12,8,61,460,180,54,3988,198,3,168,1867,3,63,2684,129,2,259,58,1,6624,2744,79,76,64,64,9,50,519,785,79,76,577,6123,1
1,9785,1882,3,104,3384,27,5,798,2,12,1759,1621,5711,1064,40,2342,302,2,2723,1,1064,347,29,68,126,1,597,6,39,1621,129,4424,328,446,164,2,259,58,1,4,3124,2,39,1816,66,1739,88,38,6782,2252,4,1,2708,30,19,242,772,171,31,13,26,9261,16,1398,432,43,102,113,41,13,26,1369,97,839,455,3460,81,13,26,97,98,13,97,47,281,375,113,88,13,26,16,2667,171,13,940,3286,8693,2708,864,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574,9630,114,90,1498,1,4612,20,76,9,67,248,2071,21,1986,0
3,1,5020,422,57,320,117,28,32,7174,15,2165,5938,1270,331,816,5,435,170,360,214,87,152,1,5020,1985,18,5764,982,41,9,1,249,416,21,51,18,50,447,128,1,60,376,29,7,34,286,1093,88,870,2,1037,39,1371,631,390,12,323,19,244,18,982,41,5930,882,788,147,2654,54,4,1243,3,3043,5,402,44,9171,92,85,4,1,89,982,41,742,54,71,1163,136,37,105,37,13,65,296,35,99,74,136,37,0
19,213,2,345,448,9,39,243,9,633,111,71,18,17,1068,11,143,5,2144,263,943,633,727,18,17,200,21,7,17,589,1843,3,945,20,685,9408,7096,17,2294,650,104,6825,86,18,17,533,72,69,120,2203,468,862,760,9,5,440,401,18,7,541,100,7,34,286,21,468,2,1,190,551,12,6591,2,39,24,116,127,1,3319,7,34,1100,86,928,15,39,69,551,1328,6378,710,72,69,2604,16,760,72,69,2361,16,1
318,25,1123,2687,9,1,735,4,342,617,146,21,1632,7,34,735,5,3587,2,14,1363,9,31,995,28,3994,16,188,868,4732,1023,6,1543,2549,1241,7160,7434,9995,7160,14,52,8,199,284,2,5163,3674,97,29,7,77,618,25,216,119,1203,474,79,76,3,7,30,19,329,2675,7,34,104,79,1,255,76,21,1407,3,1553,12,115,17,1196,13,35,1001,610,72,1446,3674,97,64,1241,7160,1600,792,8868,3808,60,1119,60,1119,8468,1
1,305,88,23,5,164,948,4,3131,6,80,396,2,1,5738,1096,6,324,73,974,955,3,1342,57,275,28,45,974,955,50,768,50,955,21,1342,39,51,11,34,48,39,1849,54,4,1,148,212,80,8,201,111,224,1130,528,931,20,644,7299,54,57,173,14,7730,289,148,2738,59,3,20,333,9,5,134,54,12,40,5,1143,4678,8236,7612,12,1145,438,2968,1039,13,26,2023,16,1039,1039,2023,16,13,256,16,99,74,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,84,2,96,202,95,291,163,485,316,48,54,4,1010,6,1004,316,100,3196,2,1,359,1141,8198,1233,28,6374,7662,9574,81,88,163,252,456,3540,789,5,2497,340,100,473,3,366,140,186,6,1,167,190,3,140,12,2,1,120,347,430,2202,35,2265,167,140,868,1230,6397,68,310,735,685,2901,100,366,215,6,167,505,2,48,54,4,14,37,385,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7574,58,1,89,691,36,103,8,5,103,104,2488,89,1282,24,156,67,293,7,44,2591,2402,49,7,616,2757,4,902,206,5,1024,12,320,275,232,2402,415,247,36,28,1,1264,11,23,2,490,920,52,9,5,245,484,3,49,85,269,117,469,124,29,11,34,3309,7324,2044,111,1,2509,1842,0
1,407,9,1,287,202,43,172,318,127,173,2,48,12,11,741,2,1908,36,12,278,38,425,112,214,87,390,15,5,1530,136,9,12,80,136,3,1718,170,8,159,4974,51,11,455,4148,12,59,11,160,11,23,32,1,400,3,1,555,4086,54,36,11,143,44,13,537,35,1520,100,344,12,4777,9715,35,7949,26,97,40,11,3493,467,529,127,13,35,3491,370,203,8340,136,37,105,37,13,65,296,35,99,74,136,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,7331,16,158,113,176,25,643,31,5,60,6686,15,146,2058,150,31,13,956,16,0
3516,4873,131,31,4287,43,252,31,2175,5729,6,5603,20,4651,1682,124,13,26,78,3,212,805,15,3074,5603,643,8,71,5,134,4,459,1,3250,1352,4,5,1030,223,152,11,72,34,11,49,244,73,872,85,4738,134,4,3235,1030,573,4,1030,872,541,10,121,25,333,9,21,1447,3795,24,18,11,91,160,14,8,460,385,6760,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,11,114,1,8283,9170,122,1615,420,6199,36,68,28,1,2819,4,424,5,4736,4,6199,106,312,898,1,1058,153,121,152,57,55,647,10,153,8,1923,238,39,226,2596,173,12,40,744,27,11,23,50,574,67,656,2561,465,18,8283,2541,4531,18,353,4747,49,7,161,1,189,647,6199,10,11,328,21,49,89,4747,117,156,136,37,105,37,13,65,296,35,99,74,136,37,0
1636,2854,221,896,137,175,705,404,581,501,1559,175,31,137,175,425,425,6710,212,11,239,73,1,2035,4,137,36,11,161,1547,2157,29,90,239,5,164,574,9,1,2161,2,19,3605,238,63,1535,2,19,6510,686,146,24,2320,1109,3288,9837,1487,1,723,643,8,1,1162,1005,4,723,1226,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
5398,558,1,1211,3009,1495,36,14,461,2,23,268,239,3552,1106,126,12,77,1392,6956,21,2629,67,20,437,25,378,242,21,83,11,1696,28,63,11,129,2,49,2,1893,3,255,1444,177,11,802,532,93,1,2167,8,902,1,877,234,20,237,1380,44,2826,6,5,177,173,1,32,2321,227,5853,8497,90,57,415,2,1011,10,71,331,19,5,689,3061,10,57,376,39,1398,8,8059,126,4,1,295,4,420,7859,1196,714,5386,5574,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,318,129,70,544,18,152,5,559,2187,18,42,121,1021,4,1587,46,1,2187,30,2342,19,5,1349,2187,230,11,117,9,101,3,48,5,200,2526,565,5,21,5,4147,3,11,77,1760,2,127,198,11,429,29,11,34,48,12,2,117,21,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
1,177,704,5189,3,2680,5189,8403,532,4,704,633,6610,3,5634,104,5,460,3273,1513,28,85,386,27,704,5189,330,1593,169,4,910,4939,111,18,44,1790,2439,960,8,1757,2,19,3988,2,1,200,8,1757,2,175,5,2144,2272,2,2553,2945,3,2268,5449,83,12,4315,118,2071,6842,248,6,2648,1851,3498,3171,2673,9333,88,2673,790,317,102,384,248,418,285,102,352,102,419,356,416,1513,317,88,102,200,401,4395,1754,56,31,2606,9334,1
1,580,1524,3,7,30,614,336,4,1,580,1524,168,5310,22,1,241,200,541,71,8,50,612,1043,6,14,791,126,438,165,1043,24,100,7,142,351,14,944,5,305,975,3,33,20,2950,2,49,44,109,18,7,3915,17,1925,2191,14,791,11,5500,17,2531,650,385,1328,9093,8217,1492,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,103,475,105,37,103,475,65,132,35,195,65,132,35,65,74,103,475,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,47,32,387,7,77,50,817,73,94,2,401,7,21,616,10,7,14,52,6,425,100,79,76,2,257,1
113,9,207,60,843,10,4508,3837,491,380,397,1,451,593,47,1746,3557,2863,3837,150,3004,30,700,41,2690,2,5,1746,3557,6477,1363,18,94,272,2071,2863,1,1265,3,118,1604,20,530,47,1218,2186,32,387,756,2203,1147,43,224,468,1147,43,224,9667,72,69,1099,1637,832,319,257,22,119,637,1203,409,1,339,186,96,247,10,7,813,811,1,189,72,69,120,24,7,213,2,821,14,208,13,37,832,319,349,692,1044,5254,692,0
30,178,519,1835,2,3091,7,1,294,670,4,14,6833,944,11,130,2,6834,7,10,14,109,2082,8,222,612,56,24,33,23,510,45,2207,11,645,588,10,7,30,909,45,532,27,1093,14,706,2677,1428,24,33,20,201,6,196,208,67,33,3548,2,8835,22,6,294,2147,3841,874,24,33,20,1367,4136,2,1768,94,405,14,1187,6,1,272,3270,67,77,8836,1,60,2272,2643,9,1,47,642,248,729,7,3,1951,5964,907,1394,1
3,5,444,36,4936,3009,294,2985,8,347,14,432,2444,28,13,66,237,97,518,845,999,352,606,419,14,432,28,13,66,237,97,771,845,999,352,606,419,43,430,237,1578,47,1806,32,387,756,7,23,330,14,112,126,7,1080,2,12,15,66,237,2,490,550,14,3,89,282,22,66,237,21,2,434,44,282,21,229,17,918,100,181,2,17,332,306,13,66,237,97,39,282,7,34,500,6,3,229,17,918,22,71,0
2,216,45,377,1042,7,23,3013,6,2,46,21,44,4,45,3177,428,3701,2,19,5038,4,70,377,578,33,122,309,22,62,2,62,33,104,23,3377,1,334,4,38,1159,3381,798,2,5300,37,617,3,850,334,14,8,25,1511,52,29,7,49,25,449,2,216,519,1042,100,181,2,13,16,215,370,2,19,329,22,1,37,100,1011,45,2742,29,7,23,87,284,14,52,6,425,33,2147,32,850,1794,729,7,5163,103,646,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,33,181,2,1,5672,8344,8,15,145,134,1410,13,256,16,99,74,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,1216,15,17,251,768,180,54,119,740,1213,516,31,95,2200,1073,2200,1073,2200,655,2066,2851,64,7758,6383,570,104,242,178,5,1141,2,913,54,1,435,335,347,3,216,5,56,1402,900,7199,1,188,1646,22,1415,820,4,1,4530,305,768,321,91,1688,14,79,76,9,5,56,1329,900,364,1216,15,17,251,768,2,19,329,22,45,105,37,79,76,1
1994,67,4,411,230,1,371,1344,579,6,10,1994,11,1291,128,6,28,1,62,33,91,229,2461,2,2559,21,1207,1,112,10,327,814,1678,15,276,814,10,40,38,1994,10,40,6,5,420,4974,2878,1155,24,1757,778,827,3,10,69,3069,3,1,371,1024,328,1,814,3367,2934,146,4293,2401,477,5268,1,834,125,4291,3,5763,1290,311,26,2401,16,2934,2401,16,235,857,105,37,235,857,287,16,195,1186,287,16,99,74,235,857,0
266,770,363,2,127,3,728,36,1092,12,104,776,18,38,951,306,4,3199,1557,31,29,314,25,439,4340,3421,677,327,7,250,1018,4,497,2,181,192,2,706,18,233,130,2,540,1380,3,19,1782,2110,28,1,189,62,143,5,2241,2,3075,1,227,7,129,15,17,122,21,122,25,19,1,860,2,119,447,1753,3,48,5,56,1337,2357,29,7,34,479,86,41,234,90,525,31,13,26,6087,16,47,41,430,86,6087,16,0
11,91,160,11,2859,1,1238,36,11,247,24,2167,77,23,3389,1411,570,6,8058,4,199,2289,4589,121,2018,3579,15,14,403,11,91,127,640,2,3866,1,180,2535,12,21,534,12,6,564,11,142,161,5,134,2,628,2,1426,51,53,23,2,1586,44,110,15,1228,86,39,1238,172,1238,128,429,446,2151,2486,538,4,12,8,11,1712,128,96,5,219,286,119,316,1928,188,868,1506,430,1506,2079,35,188,868,1506,430,1506,2079,35,0
2360,31,123,13,26,16,567,5399,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
12,8,12,57,163,98,573,4,163,81,21,278,53,96,14,46,202,43,14,8,5,1580,437,4,202,43,912,90,163,81,4920,24,206,214,225,59,50,399,1985,9,12,912,7,122,161,5,245,4,39,742,9,12,337,1,1389,296,2022,631,4,39,598,220,661,661,1244,177,563,489,2633,2634,98,2635,148,3,311,1711,2636,2637,1950,1007,150,1496,219,1212,2638,102,404,404,136,37,105,37,13,65,296,35,99,74,136,37,0
309,21,49,2657,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
17,681,18,820,4,2168,133,964,2166,547,930,133,2861,1565,3,44,128,18,362,92,1512,280,79,76,9,5,56,900,2050,6,17,418,844,596,423,54,4,1479,5548,1208,7807,2942,7808,280,6472,1947,570,24,418,24,171,336,738,1922,14,418,1484,79,76,64,289,15,930,596,24,4,88,359,352,24,418,24,171,336,124,5451,9,61,3,46,4,45,6242,1117,30,48,187,2,7,291,1131,484,79,76,471,154,2899,148,28,509,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,98,2571,176,47,281,404,1987,273,102,85,0
29,254,1,341,956,14,432,28,13,66,237,97,771,845,999,352,281,404,43,430,1160,1160,97,349,31,13,26,456,97,531,41,13,26,456,97,81,430,332,531,456,1578,47,1806,32,387,756,7,23,330,14,112,126,7,1080,2,12,15,66,237,2,490,550,14,3,89,282,22,66,237,21,2,434,44,282,21,229,17,918,100,181,2,17,332,306,13,66,237,97,39,282,7,34,500,6,3,229,17,918,22,71,0
58,106,80,1140,9,1299,762,30,19,312,119,4222,20,313,897,748,8,1751,10,1,2001,8,5,7520,46,116,1229,5,5,3111,3,5,116,320,23,2,483,3,472,1229,5,583,10,579,8925,3,18,3741,5,1817,4638,5,571,728,532,4104,11,239,143,2,490,7297,17,3998,2,14,5066,11,4036,542,1036,3,39,1887,1928,1271,1145,438,2968,1039,1271,13,26,2023,16,1039,1271,1039,2023,16,11,91,178,50,2038,6,4114,877,5149,5277,0
8,1707,611,2,94,7,3050,2,216,14,105,27,7446,28,1062,3014,21,27,192,46,4,45,372,1117,24,5,3048,6,1734,289,52,372,33,20,3451,2,6187,5,1895,8985,544,10,703,110,2472,578,22,17,1871,8027,15,190,6614,3,2012,368,29,7,449,2,257,100,79,1,255,551,1492,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,103,475,105,37,103,475,65,132,35,195,65,132,35,65,74,103,475,1
165,860,1174,435,643,3,33,867,7,5,180,64,1818,17,1818,1818,1818,62,7,34,19,1818,49,7,23,108,484,325,350,2,117,1818,84,147,49,7,1709,2,1525,325,416,5799,17,340,2,64,1525,1272,325,350,2202,35,2265,1272,24,17,167,100,777,1105,47,868,1684,3675,846,64,4679,2,7,27,1,1426,4,14,52,122,19,2885,28,50,423,2,7,27,649,5,2159,52,18,1,3486,9328,64,33,2147,32,215,1794,28,300,1
12,57,521,130,2,127,58,1,1918,373,38,8731,1676,2482,50,4154,766,12,1102,12,22,1,8731,2577,1,8731,373,55,38,1676,566,3763,5012,13,26,1676,16,279,1918,42,21,13,26,1676,16,279,1918,42,864,55,44,942,82,71,8,174,242,71,11,104,328,2140,25,192,440,544,403,10,41,98,419,703,2256,9,1,5012,1684,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939,131,3961,2206,114,1304,114,5,8,5,4586,285,686,5811,1180,22,1,5549,4,17,5326,46,24,5,5067,2,80,1288,3,2814,251,234,1092,524,314,1458,121,247,458,470,5549,6,1,1563,22,17,3725,466,2,96,5,3937,5811,1986,1070,2167,63,58,495,728,2,19,427,2,259,50,1,789,320,54,4,39,3753,36,458,1,6083,5811,2879,13,256,16,99,74,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,191,13,26,16,4594,370,4845,1539,306,41,14,3986,55,134,134,232,147,62,15,145,1540,188,868,1506,430,1506,2079,35,0
3,4618,38,5534,640,21,25,11,668,290,2,483,9,17,979,3,1,542,474,2930,5,1640,2659,15,2472,750,251,6,6003,92,15,119,89,324,61,394,7,34,922,365,3,4626,86,9,36,10,8,5,2169,493,25,5,2390,46,3193,1368,3,83,11,2364,1,4080,11,1291,1021,58,93,4152,1,4224,1899,1867,8,1,3238,134,2,614,3,941,17,1867,13,1867,1899,16,279,1769,4658,13,256,16,99,74,6543,256,16,99,74,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,812,458,209,4,101,11,2011,71,40,5,666,39,1179,1400,129,5791,2,1,305,4,39,1191,37,1163,1164,1327,5151,1468,16,2179,590,367,13,26,5755,16,1468,2410,13,1468,16,1094,20,1584,53,34,68,293,7,1226,2196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,1060,1393,7114,2547,1438,9,7,1,5040,594,1060,1375,79,76,2,813,61,79,76,2,124,1,1375,2,257,22,14,105,37,100,473,2,14,52,18,1,624,215,6,1,167,190,1492,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,103,475,105,37,103,475,65,132,35,195,65,132,35,65,74,103,475,1
646,97,167,8275,6,682,8275,24,6,1839,1,1464,528,8275,3149,10,6,14,1178,12,55,231,5,704,8169,2,1,1746,1386,4,818,173,343,4970,3,6,1,149,536,2,5728,1,1089,2,565,21,565,5738,21,3131,1,60,706,6,118,5207,10,750,1815,3,720,5388,135,117,54,5,1927,2505,9,818,6,5,2808,4,241,3,9,241,6,5,2808,4,818,10,5207,2172,1,188,856,4,56,1315,228,488,5303,13,26,1598,1168,113,0
1752,688,11,165,25,152,1545,126,14,4,220,8,5,2699,15,2,88,353,6691,688,88,353,2312,503,107,738,117,126,4,21,1000,2,5005,6209,172,318,23,5,390,285,2730,3760,9,14,21,70,89,924,945,6573,14,184,35,52,8,326,27,1881,1,1162,217,466,1400,9,285,389,2090,371,3,757,9,389,1179,228,13,1904,1881,16,1904,2544,3532,227,602,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6313,1639,11,331,752,2,161,1,1520,2151,172,318,465,621,1,186,1504,4659,42,4462,2533,3,4660,4661,6,39,4373,13,26,4662,16,2626,4663,11,91,130,2,1340,158,22,7075,524,1,158,765,1,719,4224,1731,3,6783,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
54,1,675,1363,51,10,472,34,479,89,762,1070,497,1,2605,7612,51,647,7,142,23,46,234,465,77,70,2056,19,1307,2,358,23,1060,497,25,129,5,2605,36,497,2,39,1946,3,7687,529,1,7248,495,2,1145,5,245,1236,4,1789,31,33,91,1929,23,1060,57,2,48,11,40,4,411,2,1,249,222,258,185,21,51,1,249,179,20,57,5,1145,438,2968,1039,13,26,2023,16,1039,1039,2023,4435,256,16,99,74,191,0
2,6607,9514,22,1,8398,53,969,2885,1,2974,51,1,1285,8,2677,2,3257,25,2,1,3495,4,1,144,254,1,953,262,11,23,18,1,675,4758,39,1762,1691,3,166,125,1075,2,19,1347,5903,20,166,391,1075,2,19,1,239,1230,14,184,35,52,8,326,27,1059,1,834,1293,878,269,62,590,1069,91,57,1330,400,12,6,13,26,1059,16,819,1944,103,270,105,37,103,270,65,132,35,195,65,132,35,65,74,103,270,0
18,164,26,78,1360,579,232,2358,3,53,752,2,23,5,2747,25,68,10,36,2543,327,502,455,43,2527,232,260,43,382,112,15,1028,413,851,47,28,894,581,506,1016,1066,114,1444,63,20,17,3782,9,1587,1320,1383,3,1582,217,22,246,21,1523,5448,8,71,1106,10,55,24,164,5,1836,24,259,3563,36,3014,6,2232,246,42,304,150,720,1256,720,42,78,13,26,42,78,99,74,720,9,253,210,82,37,298,307,42,78,0
27,24,3245,3124,261,5540,20,1,226,4,3,53,91,117,1358,1,226,1480,11,72,882,38,4,1,605,618,92,1,5517,1079,3418,3418,3418,78,394,12,8,159,440,4,86,29,7,331,594,1,3646,467,12,2343,3,29,7,331,594,5,251,3726,18,57,259,4833,3,2824,192,3,48,2,1,277,4,1,190,4080,363,161,576,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
11,521,211,22,3290,6,1,89,1727,4520,365,1484,25,10,268,3224,9,920,3,3224,3,668,2760,323,19,353,4452,55,61,87,29,17,1802,3,148,343,279,652,7,135,49,1,551,24,5,46,3356,8894,2944,15,1,1802,36,6,5603,31,3,31,4952,353,4464,4464,4464,4464,5306,5275,641,1,309,51,11,293,197,46,38,385,7892,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
6954,73,81,134,1376,3061,1376,1049,663,1376,380,21,372,691,100,409,13,26,4264,1,6703,1,89,311,15,14,56,1376,1992,8,6955,67,8,1373,222,870,4,56,263,1959,9,536,80,204,2508,570,20,98,88,2244,325,1141,9,2303,1233,18,313,663,570,232,9,44,82,15,6955,21,2,906,59,100,79,347,13,35,6955,953,692,257,22,14,105,37,100,79,15,13,26,4264,16,692,1044,9543,1300,692,332,340,9544,31,37,561,1
5,1574,1821,3,29,226,8,6531,18,1,2613,495,19,761,2,127,6,63,134,12,8,3,84,12,19,2885,22,452,51,507,461,2,117,983,230,11,225,1,148,59,36,11,201,91,73,2,23,119,6,39,1095,868,4205,1,2127,8638,2191,45,4439,8,25,2,1941,101,36,2,19,2,101,10,8,1,5868,4,2245,5563,4274,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
1,5,8705,7664,238,820,4,665,4,857,83,12,32,804,8294,250,51,63,1995,8,796,2367,7664,75,238,8,25,5,3193,1447,8,12,9950,321,91,1529,2,492,2367,1447,142,53,1,7001,33,23,2,206,5,357,6,1,94,8,5,196,466,3,275,28,1,686,10,51,479,86,312,84,20,33,265,238,898,12,8,57,5,672,4,440,1537,36,495,618,25,594,6,5,2253,402,1315,729,7,159,147,1394,3116,4888,188,16,0
8,14,7042,121,1796,2,160,12,579,2350,1516,20,25,38,1063,24,355,4,1,1146,9,8,385,5008,495,1351,5,164,2350,572,7,30,437,143,5,5740,373,9,10,232,1860,51,77,11,36,24,11,151,2350,5840,239,38,1063,5008,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,112,22,1145,438,1039,766,617,8,5,420,493,9,318,10,55,70,574,28,32,84,1,755,3209,6,2180,71,8,50,1453,397,2180,3,2153,6,2153,71,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4614,69,490,4614,72,791,123,16,4614,13,26,4614,5798,35,999,41,303,502,13,26,4614,5798,35,999,41,490,4614,72,791,123,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
